loss,accuracy,recall,precision,f1-score
0.3190386,0.97861636,0.95183486,0.95292765,0.9523809397668275
0.36047927,0.9740881,0.9369266,0.9544392,0.9456018660478148
0.2708733,0.9813836,0.9575688,0.9619816,0.9597701372648579
0.2957661,0.97962266,0.95412844,0.9574223,0.9557725422314034
0.2632525,0.9808805,0.96215594,0.9588571,0.9605036664000643
0.32319754,0.9755975,0.95183486,0.95074457,0.9512894009836012
0.3212022,0.97811323,0.9575688,0.946712,0.9521094421134504
0.25832838,0.9818868,0.96100914,0.96100914,0.96100914478302
0.31759325,0.97861636,0.9380734,0.9657615,0.9517161311027568
0.29708672,0.97962266,0.95527524,0.95527524,0.9552752375602722
0.37452567,0.9740881,0.95642203,0.9318436,0.9439728431827419
0.34447905,0.97685534,0.95183486,0.9453303,0.9485714390462756
0.2981748,0.9801258,0.94266057,0.9681979,0.9552586116309445
0.29796717,0.9806289,0.95298165,0.9584775,0.9557216433071847
0.3306445,0.9761006,0.9644495,0.9375697,0.9508196349433977
0.33477306,0.9773585,0.93119264,0.96666664,0.9485980751722897
0.27394894,0.9811321,0.94380736,0.97281325,0.9580908204404655
0.24759002,0.9823899,0.9644495,0.96224254,0.9633448000677526
0.30549884,0.97861636,0.96100914,0.9479638,0.954441855541905
0.3218429,0.97685534,0.940367,0.9624413,0.9512761128782952
0.17420815,0.9864151,0.9690367,0.97914255,0.9740634113133528
0.20477505,0.98591197,0.9793578,0.96062994,0.969903493923466
0.19133817,0.9864151,0.9690367,0.9735023,0.9712643555149657
0.33685338,0.97685534,0.9380734,0.9600939,0.9489558969523892
0.326091,0.97685534,0.9472477,0.9549133,0.951065054977222
0.31711605,0.97886795,0.9598624,0.9468326,0.953302983110137
0.24782073,0.9836478,0.95298165,0.97306794,0.9629200576213549
0.33040696,0.97786164,0.9357798,0.96340024,0.9493891805472643
0.33608964,0.97660375,0.9483945,0.95166856,0.9500286980770126
0.3295569,0.97761005,0.9461009,0.9548611,0.9504608126910306
0.35815895,0.9753459,0.9380734,0.9533799,0.9456647588350423
0.4053281,0.9728302,0.9357798,0.9422633,0.9390103364082633
0.290299,0.9798742,0.95068806,0.96283394,0.9567224552113962
0.2780989,0.9813836,0.9575688,0.95977014,0.9586682199820724
0.35599044,0.9761006,0.94495416,0.94930875,0.9471264496976024
0.33732644,0.97685534,0.94380736,0.9547564,0.9492502998365705
0.38296518,0.9735849,0.94380736,0.94272625,0.9432664992130239
0.29023695,0.9798742,0.95527524,0.95747125,0.9563720137104132
0.3442927,0.9763522,0.94380736,0.9525463,0.9481566654610302
0.3097273,0.9793711,0.9461009,0.96153843,0.953757228085614
0.38673496,0.9743396,0.9380734,0.94566476,0.9418537836601463
0.31021318,0.97761005,0.95412844,0.95194507,0.9530354750084006
0.32371014,0.97761005,0.940367,0.961313,0.9507246414936131
0.267283,0.9811321,0.96100914,0.9588101,0.9599083584496021
0.37199342,0.9743396,0.9495413,0.9398411,0.9446662805919468
0.37251735,0.9743396,0.93233943,0.95422536,0.943155476672592
0.34804884,0.97584903,0.9380734,0.95784545,0.947856324224395
0.3403757,0.97685534,0.95412844,0.94545454,0.9497716875664474
0.3365875,0.97786164,0.95068806,0.9495991,0.9501432636442809
0.34097558,0.9771069,0.92431194,0.97343,0.9482353114415204
0.30561307,0.97786164,0.95298165,0.95407575,0.9535283884087663
0.30556068,0.97811323,0.9713303,0.9390244,0.9549042051627089
0.37766427,0.97333336,0.93119264,0.95417154,0.9425420534858308
0.40429768,0.97207546,0.94495416,0.93530077,0.940102651683949
0.3058484,0.97836477,0.95068806,0.9583815,0.9545192671199766
0.28132838,0.9801258,0.9472477,0.96608186,0.9565720424007504
0.45920905,0.9685535,0.92431194,0.9383004,0.9312536559477971
0.30942747,0.97836477,0.9587156,0.95,0.9543379040944141
0.30785942,0.9791195,0.95527524,0.95308924,0.9541809555705683
0.34457892,0.97584903,0.9472477,0.95051783,0.9488799411260157
0.39057362,0.9738365,0.9254587,0.95729536,0.9411078713060164
0.3337091,0.9771069,0.9461009,0.9537572,0.9499136312212354
0.30561298,0.97861636,0.95642203,0.9531429,0.9547796108412199
0.34064606,0.97685534,0.9483945,0.9505747,0.9494833351541586
0.31120646,0.9791195,0.940367,0.9658422,0.9529343261252042
0.32526693,0.97836477,0.94380736,0.9592075,0.9514450769908152
0.3654499,0.9738365,0.94495416,0.946039,0.9454963075540357
0.3347202,0.9761006,0.95183486,0.9474886,0.9496567589224567
0.34166905,0.97584903,0.940367,0.95682615,0.9485251410689209
0.2939713,0.9793711,0.9598624,0.953303,0.9565714802952989
0.44946498,0.9695597,0.9277523,0.9374276,0.9325648538846664
0.27850205,0.9813836,0.9575688,0.95977014,0.9586682199820724
0.27872622,0.9813836,0.95068806,0.9662005,0.9583815302908252
0.32800612,0.97761005,0.95412844,0.9486887,0.951400789475773
0.36753914,0.9753459,0.9461009,0.94501716,0.945558714287
0.31628925,0.97861636,0.94380736,0.9614486,0.9525462844918794
0.3754681,0.9743396,0.934633,0.9532164,0.9438332608789323
0.39117283,0.9728302,0.9472477,0.93650794,0.9418471674153107
0.33062193,0.9761006,0.95068806,0.95068806,0.9506880640983582
0.29034936,0.9801258,0.95298165,0.96069366,0.9568221146319507
0.31807443,0.97761005,0.95642203,0.94880545,0.9525985464580928
0.36389127,0.9761006,0.9392202,0.9523256,0.9457274865524004
0.2913485,0.9801258,0.9472477,0.96495324,0.9560184937036904
0.2938642,0.9801258,0.9655963,0.9481982,0.9568181764586897
0.4061825,0.97333336,0.94266057,0.9372862,0.9399657318449817
0.3439657,0.9763522,0.94266057,0.9535963,0.9480968690444692
0.37659824,0.97333336,0.93004584,0.95524144,0.9424752812972282
0.30098414,0.97836477,0.95183486,0.9584296,0.9551208030941356
0.2884593,0.97886795,0.95298165,0.9584775,0.9557216433071847
0.35706002,0.9745912,0.94380736,0.9492503,0.9465210272505719
0.37811527,0.9738365,0.9495413,0.9377124,0.9435897505441941
0.31905016,0.97811323,0.9461009,0.9581882,0.9521062017753606
0.31491035,0.97761005,0.9495413,0.9561201,0.9528193164558233
0.33481365,0.9761006,0.95412844,0.94653016,0.9503141158817023
0.33147955,0.9773585,0.95183486,0.9496567,0.9507445138840653
0.27360123,0.9813836,0.9575688,0.95977014,0.9586682199820724
0.25149357,0.9826415,0.96215594,0.9632606,0.9627079775100627
0.34323987,0.97584903,0.9483945,0.9483945,0.9483944773674011
0.28686413,0.9806289,0.9495413,0.96391153,0.9566724110360921
0.26304275,0.9816352,0.96330273,0.9589041,0.9610983469515847
0.2750132,0.9808805,0.9587156,0.9587156,0.9587156176567078
0.26366556,0.9823899,0.95527524,0.96523756,0.9602305588371242
0.3216718,0.97786164,0.93233943,0.9713262,0.9514336100195588
0.2935349,0.9791195,0.9575688,0.95428574,0.9559244934784219
0.3111506,0.97811323,0.9598624,0.9468326,0.953302983110137
0.27810568,0.9801258,0.95642203,0.95972383,0.9580701156353353
0.28654495,0.9811321,0.94495416,0.9694118,0.9570267104167748
0.35299706,0.9753459,0.95068806,0.94419134,0.9474285929232237
0.34361064,0.9755975,0.9415138,0.9557625,0.9485846364883305
0.31488577,0.9773585,0.940367,0.96357226,0.9518282101684773
0.34074482,0.9771069,0.9357798,0.9622642,0.9488372201439879
0.33284542,0.97761005,0.94495416,0.95591646,0.9504037306286737
0.29408148,0.97962266,0.95527524,0.95747125,0.9563720137104132
0.32503828,0.97811323,0.9495413,0.953917,0.9517240892317805
0.3274322,0.9773585,0.9575688,0.9445701,0.9510250594298848
0.22830431,0.98314464,0.9736239,0.95823926,0.9658703357955419
0.35897684,0.9753459,0.9266055,0.9653525,0.9455822338901904
0.30494285,0.9798742,0.9334862,0.9748503,0.9537199674144872
0.35534832,0.9761006,0.9587156,0.93721974,0.947845849310655
0.34322196,0.9761006,0.95183486,0.9453303,0.9485714390462756
0.27153534,0.9813836,0.95068806,0.9673279,0.9589357986700305
0.3659119,0.9755975,0.9380734,0.9511628,0.9445727614064864
0.45703006,0.9698113,0.92201835,0.9403509,0.9310943601593755
0.28460056,0.9798742,0.96100914,0.9544419,0.9577142668130056
0.2885301,0.9803774,0.9587156,0.9554286,0.9570692569066859
0.37197232,0.9748428,0.9357798,0.9521587,0.9438982019408676
0.33287266,0.97685534,0.940367,0.9590643,0.9496236490523574
0.3363577,0.97685534,0.96215594,0.93952966,0.9507081938596961
0.3367259,0.97761005,0.94380736,0.95586526,0.9497980458249204
0.3021802,0.9793711,0.94266057,0.9659224,0.9541497645968919
0.4062979,0.97232705,0.9369266,0.9423299,0.9396204756302611
0.37894997,0.9743396,0.95412844,0.93483144,0.9443813763446485
0.41778645,0.97207546,0.9288991,0.9462617,0.9375000243089244
0.33864123,0.97660375,0.92431194,0.97343,0.9482353114415204
0.2940636,0.9803774,0.95527524,0.95747125,0.9563720137104132
0.45985195,0.9690566,0.96100914,0.907909,0.9337046830205975
0.37958378,0.9745912,0.94495416,0.9417143,0.9433314400161787
0.40055433,0.97333336,0.92316514,0.956057,0.9393232254760479
0.33582506,0.9773585,0.9392202,0.95789474,0.9484655235061964
0.29769936,0.97861636,0.9667431,0.94612795,0.956324415983755
0.2656234,0.9813836,0.95412844,0.96631825,0.9601846900840901
0.40700352,0.97207546,0.92201835,0.95486933,0.9381563458047016
0.29955626,0.9801258,0.95527524,0.95527524,0.9552752375602722
0.2900909,0.9801258,0.96100914,0.9533561,0.9571672888800528
0.39491192,0.97333336,0.93004584,0.95187795,0.940835260746684
0.32273597,0.97786164,0.94266057,0.96028036,0.9513888617336184
0.31727383,0.97811323,0.9575688,0.9477866,0.9526526155936081
0.36996135,0.9753459,0.95527524,0.93595505,0.9455164284142707
0.2941097,0.9803774,0.95298165,0.9595843,0.9562715763177874
0.3205372,0.97836477,0.93119264,0.9724551,0.9513766988418181
0.30184898,0.9793711,0.9575688,0.95319635,0.9553775826711451
0.32603392,0.97584903,0.9690367,0.93370163,0.9510410690416008
0.28174222,0.9801258,0.9483945,0.9661215,0.957175916461951
0.36906803,0.9748428,0.93004584,0.95862883,0.9441210225341369
0.32499215,0.9773585,0.95183486,0.95183486,0.9518348574638367
0.28970096,0.9801258,0.95527524,0.95857304,0.9569212991824
0.29599118,0.9793711,0.9472477,0.9638273,0.9554655792957973
0.38975078,0.97333336,0.95298165,0.93161434,0.9421768651501254
0.31333998,0.97761005,0.9598624,0.9479049,0.953846174157278
0.2860414,0.9808805,0.9461009,0.96717465,0.9565217413608438
0.32424495,0.97786164,0.95642203,0.94772726,0.9520547958304307
0.36389115,0.97584903,0.9380734,0.9533799,0.9456647588350423
0.34951124,0.9755975,0.9483945,0.9473081,0.9478509889656405
0.2591853,0.9828931,0.96330273,0.96,0.9616485490372664
0.3316814,0.97761005,0.95183486,0.9496567,0.9507445138840653
0.39438745,0.97308177,0.93004584,0.95076203,0.9402898488780871
0.26210752,0.9816352,0.95642203,0.9652778,0.960829535797744
0.26625934,0.9816352,0.9667431,0.9546999,0.960683750410403
0.35234025,0.9753459,0.934633,0.9599529,0.9471237919287806
0.28963974,0.9793711,0.94495416,0.96713614,0.9559164851334854
0.37275803,0.9743396,0.94266057,0.94591486,0.9442849135274436
0.3041324,0.97836477,0.9483945,0.95828503,0.9533141027958855
0.28635016,0.9806289,0.95527524,0.9596774,0.9574712579614781
0.3050851,0.97886795,0.95642203,0.9531429,0.9547796108412199
0.36559182,0.9738365,0.94495416,0.946039,0.9454963075540357
0.2981526,0.9791195,0.9575688,0.95319635,0.9553775826711451
0.33540162,0.97660375,0.9392202,0.9601407,0.9495652330471872
0.38304347,0.9738365,0.94266057,0.9437428,0.943201410270158
0.38734075,0.97232705,0.9483945,0.93446326,0.9413773018163402
0.3147419,0.97786164,0.9587156,0.9478458,0.953249761158865
0.35227093,0.97685534,0.9380734,0.9567251,0.9473074581398553
0.4086479,0.9728302,0.9266055,0.9505882,0.9384437048292471
0.28102845,0.9811321,0.95183486,0.96399534,0.957876533752916
0.36388937,0.9748428,0.9357798,0.9555035,0.9455388496517685
0.3249981,0.9771069,0.95183486,0.95183486,0.9518348574638367
0.27071145,0.9801258,0.9655963,0.95464855,0.9600911986058177
0.33654138,0.97761005,0.95298165,0.94754845,0.9502572837638615
0.41915745,0.97132075,0.9162844,0.95574164,0.9355972165660069
0.30330056,0.97861636,0.9461009,0.96266043,0.9543088595419791
0.34039876,0.9763522,0.95298165,0.94646925,0.9497142849642696
0.34798133,0.97660375,0.95412844,0.9433107,0.9486887237297941
0.42755705,0.97031444,0.92087156,0.95029587,0.9353523604467435
0.38733202,0.9740881,0.940367,0.94361335,0.9419873997279814
0.25631973,0.98213834,0.9655963,0.95681816,0.9611871695538884
0.33100227,0.97836477,0.940367,0.9601874,0.9501737987970235
0.30203745,0.9793711,0.94495416,0.96487117,0.9548088081555577
0.383038,0.9743396,0.94266057,0.9437428,0.943201410270158
0.3483401,0.9753459,0.9495413,0.94736844,0.9484536124326495
0.33286944,0.9773585,0.94380736,0.9569768,0.9503464459176311
0.35828787,0.97584903,0.9266055,0.9653525,0.9455822338901904
0.33341032,0.97685534,0.934633,0.964497,0.9493301860659548
0.35990375,0.9750943,0.94495416,0.9482163,0.9465824274294367
0.2981113,0.97962266,0.9575688,0.95319635,0.9553775826711451
0.28931573,0.9808805,0.9483945,0.9649942,0.9566222990496175
0.25790936,0.9816352,0.9598624,0.9631761,0.9615163863857942
0.36210456,0.97584903,0.9461009,0.9461009,0.9461008906364441
0.367844,0.9735849,0.95527524,0.93595505,0.9455164284142707
0.2863065,0.9798742,0.9575688,0.9575688,0.9575688242912292
0.2553971,0.9828931,0.9598624,0.96428573,0.9620690167049458
0.33573425,0.9773585,0.9483945,0.95166856,0.9500286980770126
0.30073872,0.9798742,0.9415138,0.96702003,0.9540964688780734
0.31357256,0.9791195,0.9495413,0.95722544,0.9533679027284324
0.37126425,0.9748428,0.95298165,0.93792325,0.9453924922237427
0.32514417,0.9773585,0.9483945,0.95496535,0.9516685432321715
0.33307615,0.97811323,0.9334862,0.96674585,0.9498249678224681
0.32892665,0.97685534,0.9483945,0.952765,0.9505746792455482
0.3401995,0.9773585,0.95412844,0.94438136,0.9492299088879183
0.38303804,0.9745912,0.94266057,0.9437428,0.943201410270158
0.20145607,0.98515725,0.9587156,0.98122066,0.9698376005161188
0.34497708,0.97584903,0.95412844,0.9433107,0.9486887237297941
0.2860257,0.9806289,0.96215594,0.9534091,0.9577625369596132
0.32541755,0.97761005,0.9461009,0.95596755,0.9510086570816392
0.2310872,0.98415095,0.9587156,0.97209305,0.9653579895517312
0.28479162,0.9803774,0.95527524,0.9596774,0.9574712579614781
0.2943327,0.9793711,0.96215594,0.95016986,0.9561253067615393
0.2748688,0.9816352,0.95068806,0.9673279,0.9589357986700305
0.35426033,0.9763522,0.93004584,0.9631829,0.9463243863448239
0.24856658,0.98314464,0.9575688,0.96755505,0.9625360045513721
0.2674473,0.9818868,0.9724771,0.9485459,0.9603624437190557
0.31348908,0.9791195,0.9483945,0.95828503,0.9533141027958855
0.3448071,0.9761006,0.94266057,0.9535963,0.9480968690444692
0.27119952,0.9808805,0.9655963,0.95248866,0.9589977024923033
0.24666499,0.98213834,0.9713303,0.95598197,0.9635950136452474
0.34744436,0.97660375,0.94495416,0.95150113,0.9482163431806204
0.31383997,0.97836477,0.9357798,0.96912116,0.9521586686037714
0.2896864,0.97962266,0.95412844,0.95852536,0.9563218479752461
0.32001653,0.97786164,0.95642203,0.94880545,0.9525985464580928
0.2199694,0.98415095,0.96100914,0.97328687,0.9671090402442531
0.3059471,0.97886795,0.95642203,0.9520548,0.9542334179214075
0.2527673,0.9823899,0.9587156,0.96424454,0.9614721326504486
0.28627977,0.9801258,0.9587156,0.95652175,0.9576173972570711
0.2746035,0.9808805,0.95527524,0.96189374,0.9585730631611579
0.2735855,0.9806289,0.95298165,0.9640371,0.9584775070752587
0.24989592,0.9836478,0.95642203,0.9686411,0.9624927871889513
0.29016995,0.9798742,0.9575688,0.9564719,0.9570200280414008
0.23496808,0.98314464,0.9655963,0.96449023,0.9650429298119783
0.28404003,0.9798742,0.9587156,0.95652175,0.9576173972570711
0.2900972,0.9803774,0.95183486,0.9617613,0.9567723308165048
0.23401941,0.98415095,0.95068806,0.9787485,0.964514236104575
0.27489188,0.9818868,0.9495413,0.96842104,0.9588882333132508
0.3386032,0.9750943,0.9575688,0.94137543,0.9494030841702298
0.2890676,0.9793711,0.9655963,0.9492672,0.9573621098960242
0.2864872,0.9813836,0.9483945,0.9661215,0.957175916461951
0.30219045,0.9798742,0.9369266,0.97261906,0.954439255574643
0.2902062,0.9806289,0.95527524,0.95857304,0.9569212991824
0.30549744,0.97886795,0.96215594,0.9480226,0.9550369850832403
0.3052599,0.97836477,0.95183486,0.9562212,0.9540230281394898
0.2826298,0.9811321,0.9483945,0.9672515,0.9577301673659583
0.24359415,0.9836478,0.9713303,0.9570621,0.9641434201393628
0.28242213,0.9811321,0.9587156,0.9576174,0.9581662249853463
0.28453186,0.9806289,0.95068806,0.9639535,0.9572747955570804
0.2749445,0.9813836,0.940367,0.977354,0.9585037735056267
0.23871256,0.9828931,0.9667431,0.9623288,0.9645309009418364
0.30097607,0.9798742,0.9667431,0.9450673,0.9557823203922621
0.31300122,0.97886795,0.94495416,0.9614936,0.953152139797131
0.34480095,0.9763522,0.940367,0.95571095,0.947976909937648
0.30233154,0.9793711,0.9667431,0.94400895,0.9552407832445281
0.25305337,0.9823899,0.9678899,0.9569161,0.9623717171494729
0.3299023,0.9771069,0.93233943,0.9678571,0.9497663350862877
0.34313816,0.9763522,0.93004584,0.9654762,0.9474298737488291
0.31556752,0.97886795,0.96100914,0.9447576,0.9528140695743952
0.29480338,0.9798742,0.96330273,0.9491525,0.9561752521033241
0.3059138,0.9798742,0.9415138,0.96702003,0.9540964688780734
0.30084407,0.97962266,0.94266057,0.96705884,0.9547038198171726
0.35963973,0.9748428,0.95527524,0.93912065,0.9471290940658804
0.3257219,0.9773585,0.95298165,0.9497143,0.9513452013474898
0.35064673,0.97660375,0.9369266,0.95779604,0.9472463572062064
0.27384746,0.9813836,0.9587156,0.9598163,0.9592656316184606
0.31488675,0.9771069,0.95527524,0.949829,0.9525443549627269
0.29810348,0.9793711,0.9495413,0.96055686,0.955017333904277
0.28083786,0.9808805,0.9495413,0.966161,0.9577790193160535
0.29523572,0.9791195,0.9575688,0.95428574,0.9559244934784219
0.31969514,0.97786164,0.95183486,0.95292765,0.9523809397668275
0.25941646,0.98213834,0.95183486,0.9707602,0.961204424225753
0.21277708,0.98515725,0.9644495,0.97225434,0.96833617409656
0.32935128,0.97685534,0.9392202,0.9612676,0.9501160052570654
0.23811029,0.98339623,0.96330273,0.96440876,0.963855426117823
0.3439278,0.97685534,0.9415138,0.9557625,0.9485846364883305
0.38474506,0.97333336,0.9587156,0.9288889,0.9435666460333156
0.28604114,0.9808805,0.9713303,0.9453125,0.9581448011688668
0.3583448,0.9753459,0.9288991,0.9631391,0.9457092942423431
0.36797756,0.9755975,0.92431194,0.96526945,0.9443467752904878
0.30182457,0.9798742,0.95298165,0.95737326,0.9551724381257222
0.33646804,0.97660375,0.9575688,0.94350284,0.9504837969181198
0.36372927,0.9753459,0.94266057,0.9491917,0.9459148563372501
0.36000884,0.9755975,0.9369266,0.95555556,0.9461493921925633
0.28488392,0.9803774,0.95298165,0.9618056,0.9573732549354503
0.2747082,0.9816352,0.9587156,0.9598163,0.9592656316184606
0.34692678,0.97584903,0.9575688,0.9403153,0.9488636400384349
0.3832473,0.9740881,0.93233943,0.9531067,0.9426087247190699
0.30067062,0.97962266,0.9461009,0.96378505,0.9548611299981803
0.26600036,0.9818868,0.9598624,0.9609644,0.9604130802603993
0.3045911,0.97962266,0.940367,0.9669811,0.9534883386241616
0.30205035,0.9791195,0.94380736,0.96596247,0.9547564364254326
0.36819082,0.9748428,0.978211,0.9172043,0.9467258594539016
0.26179916,0.9823899,0.9667431,0.9557823,0.9612314577067658
0.4955491,0.9675472,0.8704128,0.97935486,0.9216757730435141
0.394841,0.9738365,0.93119264,0.9508197,0.940903781310189
0.37161934,0.9738365,0.9690367,0.92349726,0.9457190487268902
0.2707395,0.9808805,0.9655963,0.95464855,0.9600911986058177
0.2955473,0.97962266,0.9357798,0.9749104,0.954944400935945
0.3175194,0.97786164,0.9415138,0.963615,0.9524362211829729
0.3278752,0.9773585,0.97591746,0.9290393,0.9519015482611094
0.3498911,0.9745912,0.95298165,0.9432463,0.9480889869900527
0.34492525,0.9763522,0.91972476,0.9768575,0.9474305887050444
0.36646,0.9750943,0.9380734,0.9522701,0.9451184640416829
0.30178127,0.97861636,0.96100914,0.95011336,0.9555301608349897
0.25729775,0.9826415,0.96100914,0.9621125,0.9615604692634986
0.3863148,0.9738365,0.9380734,0.94566476,0.9418537836601463
0.39946187,0.97308177,0.9495413,0.9324324,0.940909044555397
0.24375567,0.98389935,0.96330273,0.96440876,0.963855426117823
0.34988582,0.9763522,0.9334862,0.96103895,0.9470622308460162
0.2893702,0.9801258,0.9575688,0.9564719,0.9570200280414008
0.25676766,0.98213834,0.9713303,0.9527559,0.9619534518573005
0.39170453,0.97333336,0.92316514,0.9583333,0.940420553735046
0.27484572,0.9813836,0.95183486,0.9662398,0.9589832721355687
0.28013206,0.9803774,0.9587156,0.9576174,0.9581662249853463
0.28246826,0.9813836,0.95642203,0.95972383,0.9580701156353353
0.1941654,0.98591197,0.9598624,0.98124266,0.9704347580170791
0.24505393,0.98213834,0.96330273,0.96219933,0.9627507147721388
0.26292738,0.9823899,0.9690367,0.9537246,0.9613196910165062
0.27124533,0.9808805,0.95642203,0.9619377,0.959171948833973
0.2735383,0.9818868,0.9472477,0.9706228,0.9587927528092117
0.32880035,0.97861636,0.95068806,0.95177954,0.9512334911248885
0.23296234,0.98314464,0.9724771,0.9581921,0.9652817472051038
0.25014603,0.98314464,0.9495413,0.975265,0.9622312281790176
0.2931891,0.97962266,0.95183486,0.9606481,0.956221181455888
0.2744094,0.9806289,0.9736239,0.9464883,0.9598643825955204
0.27050382,0.9823899,0.97591746,0.94555557,0.960496633524648
0.25895455,0.9828931,0.95298165,0.9696616,0.9612492982904449
0.31004435,0.97886795,0.9334862,0.9725209,0.9526038740569189
0.28231028,0.9808805,0.9655963,0.95141244,0.9584519057905282
0.24370952,0.9828931,0.9655963,0.9622857,0.9639381951027323
0.26673183,0.9811321,0.95412844,0.9651972,0.959630937867362
0.26050547,0.98213834,0.9655963,0.95681816,0.9611871695538884
0.30027586,0.97962266,0.96215594,0.949095,0.9555808471829605
0.298265,0.9803774,0.9415138,0.9693034,0.9552065556546292
0.28877178,0.9803774,0.9380734,0.9749702,0.9561659950281586
0.26471606,0.98213834,0.9690367,0.95264935,0.9607731543965505
0.23240057,0.9836478,0.9713303,0.9592299,0.9652421940592684
0.27150923,0.9811321,0.9575688,0.96087456,0.9592188129818642
0.24118891,0.98339623,0.95527524,0.97199535,0.9635627377980839
0.26881194,0.9798742,0.9598624,0.9587629,0.9593123027200413
0.2727558,0.9806289,0.9655963,0.9535674,0.9595441544927455
0.2670618,0.98213834,0.95527524,0.96523756,0.9602305588371242
0.31023765,0.9791195,0.94266057,0.9636577,0.9530435173345957
0.2963124,0.97962266,0.95298165,0.9584775,0.9557216433071847
0.35580537,0.97660375,0.95412844,0.9411765,0.9476082041205424
0.31347865,0.97861636,0.95183486,0.954023,0.9529277042003925
0.32439423,0.97786164,0.93233943,0.9678571,0.9497663350862877
0.35615143,0.9763522,0.9369266,0.95667446,0.9466975574465595
0.3555516,0.97584903,0.9667431,0.93046355,0.9482564519594702
0.38290748,0.9738365,0.94380736,0.9416476,0.9427262691581816
0.39405957,0.97333336,0.92201835,0.95714283,0.9392523534048682
0.28234023,0.9801258,0.95068806,0.9650757,0.9578278415858295
0.41148555,0.97257864,0.9495413,0.9292929,0.9393079550922814
0.35699674,0.97584903,0.9495413,0.9441277,0.9468267664572442
0.36374456,0.9763522,0.92431194,0.96642685,0.9449003819723774
0.29972237,0.9798742,0.94380736,0.96596247,0.9547564364254326
0.31084844,0.97861636,0.96100914,0.9468927,0.9538987180631581
0.2900447,0.9801258,0.96330273,0.95130235,0.9572649026791966
0.26494828,0.9818868,0.9587156,0.96091956,0.9598163231520793
0.27764493,0.9811321,0.940367,0.97619045,0.9579439172422802
0.33658794,0.97660375,0.95068806,0.9495991,0.9501432636442809
0.3732983,0.9750943,0.9644495,0.9272326,0.945474971846461
0.26701596,0.98213834,0.96330273,0.9578107,0.9605488356827433
0.35629812,0.9763522,0.93004584,0.9631829,0.9463243863448239
0.29766938,0.97962266,0.9483945,0.9627474,0.9555170400876358
0.27225372,0.9808805,0.9713303,0.94848824,0.9597733726293599
0.27479574,0.9813836,0.9575688,0.96087456,0.9592188129818642
0.36875823,0.9755975,0.940367,0.9490741,0.9447005038054948
0.32148018,0.97861636,0.9380734,0.9657615,0.9517161311027568
0.4106128,0.9718239,0.9380734,0.9380734,0.9380733966827393
0.3307753,0.9771069,0.95527524,0.9465909,0.9509132118967389
0.3445799,0.97685534,0.9369266,0.960047,0.9483459086825563
0.29399443,0.9801258,0.9587156,0.9543379,0.9565217474208827
0.26598936,0.9808805,0.9724771,0.9485459,0.9603624437190557
0.2679743,0.9811321,0.9587156,0.96091956,0.9598163231520793
0.32552594,0.97861636,0.9254587,0.97699755,0.9505300310031117
0.28637183,0.9806289,0.95412844,0.960739,0.9574223495414409
0.3556038,0.97584903,0.9587156,0.93721974,0.947845849310655
0.21221603,0.98440254,0.9644495,0.97225434,0.96833617409656
0.4155738,0.97157234,0.9162844,0.95574164,0.9355972165660069
0.24291217,0.98314464,0.9724771,0.954955,0.9636363842861712
0.32434735,0.97836477,0.95298165,0.9497143,0.9513452013474898
0.29207796,0.9803774,0.94495416,0.96713614,0.9559164851334854
0.31663454,0.9791195,0.95068806,0.9550691,0.9528735586856343
0.28256115,0.9811321,0.95183486,0.96399534,0.957876533752916
0.2128271,0.9856604,0.9667431,0.97008055,0.9684089873882983
0.21750583,0.98490566,0.9701835,0.96465224,0.9674099895042952
0.2989291,0.9798742,0.95642203,0.9531429,0.9547796108412199
0.2796588,0.9806289,0.95298165,0.96292007,0.9579251131228778
0.23234491,0.98415095,0.95527524,0.97540987,0.9652375917921455
0.26409832,0.9818868,0.96100914,0.95990837,0.9604584400934983
0.22918227,0.98465407,0.9575688,0.97319347,0.965317924476346
0.313443,0.9791195,0.95068806,0.9561707,0.9534215190948611
0.19729881,0.9861635,0.96100914,0.97897196,0.9699073901811335
0.28246856,0.9806289,0.96100914,0.9544419,0.9577142668130056
0.2204732,0.98440254,0.9701835,0.96465224,0.9674099895042952
0.2955144,0.9798742,0.9495413,0.9616725,0.9555683770458094
0.23227818,0.98415095,0.9587156,0.97209305,0.9653579895517312
0.20109333,0.9856604,0.97477067,0.96590906,0.9703196026098219
0.28135994,0.9808805,0.9598624,0.9565714,0.9582140798368866
0.22189704,0.98415095,0.9598624,0.9732558,0.9665127146976449
0.2888501,0.9806289,0.9461009,0.96717465,0.9565217413608438
0.29574472,0.9803774,0.9575688,0.95428574,0.9559244934784219
0.2565584,0.9823899,0.9667431,0.9568672,0.9617798131945029
0.2593699,0.9826415,0.95412844,0.9685681,0.9612940140324789
0.2733006,0.9811321,0.9575688,0.96087456,0.9592188129818642
0.25521335,0.9828931,0.9690367,0.9558824,0.9624145582117515
0.2889699,0.9801258,0.9495413,0.96279067,0.9561200708212696
0.27104178,0.9798742,0.94495416,0.97399527,0.9592549903517574
0.30117074,0.9791195,0.9678899,0.9440716,0.9558323594819247
0.21970087,0.98490566,0.9724771,0.96145123,0.9669327545785434
0.31000087,0.97962266,0.93004584,0.9771084,0.9529964229872904
0.34217662,0.9771069,0.9380734,0.95784545,0.947856324224395
